,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
0,0.6001516992462,0.04017916855944,0.18026825444611,0.45030154044153,0.10216025778627,0.57984751522819,0.85041923399893,0.37551256018863,0.80909119518031,0.44258545865034,12.485240268478
1,0.44373147708201,0.94719379782633,0.036481665251086,0.51405285394699,0.23205635880727,0.64202143205742,0.37928107188577,0.17571869059159,0.80517656518587,0.33452721753338,18.074528428073
2,0.26598722519729,0.19441402798406,0.49399885819841,0.072398022984994,0.41374778042761,0.50193130914023,0.56413773572678,0.14080022037229,0.84148180434133,0.88404264011608,7.1647084228318
3,0.97233937869544,0.02304422399648,0.69620229917376,0.93538752343624,0.16059277425934,0.2530038208861,0.048106339468777,0.25541363838009,0.81306162950064,0.45807886604329,16.40409538155
4,0.85505988927209,0.78057545889474,0.28195299489395,0.93843064381302,0.63530419885072,0.75777114333195,0.19746962718361,0.11144230493447,0.20469794985118,0.9203698180867,21.540404060617
5,0.1210094943157,0.35283079730214,0.63650186985183,0.71768107662313,0.09095072465024,0.39734404059841,0.86706288880949,0.14937044490806,0.85353496732614,0.9792790166799,12.882177460158
6,0.45173021231892,0.84670773656171,0.43172044762661,0.99557448181846,0.77634347534376,0.61688645764297,0.75504516035708,0.30125732560999,0.93209292881939,0.40344013376309,22.083801758207
7,0.64157062540238,0.26867950674812,0.34438578597759,0.15197649748197,0.38249289801034,0.0062694173189215,0.64793620574567,0.11794613864427,0.44885548708507,0.91925318068655,8.599400184796
8,0.74256344286621,0.90631330260499,0.20267647538697,0.68519706942523,0.16011468526266,0.28959053969224,0.058327505702268,0.90658909994955,0.56487099735338,0.7083637553071,18.561628327036
9,0.68141486203493,0.12835854631351,0.7824559083961,0.35831497696209,0.21965300342995,0.86250891188367,0.59840712417889,0.64719458859346,0.58617968971986,0.16009642389889,10.955730202352
10,0.54388341028654,0.93166774891438,0.56717242528036,0.20991162502961,0.55120493414286,0.36017575506896,0.44941807132897,0.87694083873902,0.27039396289201,0.63155193858249,17.253474800388
11,0.085650263782145,0.63754590766566,0.21520853491877,0.95232314384992,0.17868131429293,0.83267309154085,0.053595752292868,0.53423257602315,0.84876047609398,0.53474075756896,16.999439867053
12,0.49771628920849,0.77530341477284,0.79101096003251,0.72820639404674,0.98636184893331,0.49114745880084,0.42181241785674,0.60942852828412,0.76554443775889,0.60744809970404,18.954608923365
13,0.62762764518201,0.75837641336085,0.049652034062156,0.16422995222488,0.70498528354003,0.3674076739098,0.89191873125806,0.72021914296919,0.57046154761097,0.86047131684351,17.591009984786
14,0.6241256103983,0.55406153950873,0.71281225732772,0.940492055482,0.69121101172327,0.66139918335924,0.25103977073514,0.40487164968065,0.9645390231426,0.52922797022856,20.679403967736
15,0.2738347337123,0.02160998899895,0.049971314500747,0.43393747376051,0.33197697733156,0.91539557868284,0.22401814381083,0.43660852998438,0.76532895799329,0.58018496349059,11.75292718353
16,0.79950771694763,0.42270010878331,0.28278419343821,0.46477931579109,0.26904135380262,0.5693789289439,0.81854881438782,0.3116588026461,0.31330024974817,0.07604866715313,16.128071583871
17,0.81051185675472,0.18811442292417,0.65868958400881,0.31766201348451,0.45105957192214,0.10781992497828,0.76431446390184,0.64660990461742,0.29630530653343,0.30805533020975,10.955730202352
18,0.34260781840381,0.74588353189943,0.16527781928543,0.11538608696476,0.63206543007656,0.93032539104644,0.62459572980384,0.90965678852847,0.76249899362754,0.21338835918439,17.231922397915
19,0.89792403608274,0.77578380261457,0.84842153726408,0.83495323077,0.50243077218901,0.42363698295893,0.41393578018911,0.36692476102201,0.32758915815291,0.27597778209824,21.49844669543
