,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100
0,0.68126811323824,2.1508402265832,0.88590265483009,0.016361003402824,1.2661153439281,1.1656660450287,-1.5671591228636,-1.6659804064032,-0.0015661649871898,-1.183255057269,0.7839731826906,-1.6235851132742,0.65732441656406,0.84066385913007,1.4331250119549,-0.052866382762227,-0.35344374582256,-0.61545068297248,-0.087298176789912,1.1339522847601,1.7167494862447,0.90138601775769,-0.41444134745666,-0.34415497699482,-1.0291105541041,-0.27414710274173,-1.0204592051582,-1.9438119430302,1.5396969412443,-1.9481113923892,-0.17120407328281,-2.8878886945517,0.44939309135952,0.62550092722161,-1.1073259851514,-0.71039586262196,1.8491212777211,0.95214058139574,0.70861757135349,-1.213705868966,-1.3901266457526,-0.11412659533996,-0.48445424076508,2.0924383731879,-0.030879695885723,0.4663701451952,0.077291354746384,-0.18969641056277,-1.0925134867723,-0.57218774448598,0.4403144570207,0.99603325876806,1.5324277072366,0.090240602113688,-0.26258268782273,-1.288988234668,3.9596273092334,-1.4644674305289,-0.91552973979356,-0.026013783573345,-0.21356195136019,0.44700521075823,-0.043709172898116,0.60397854820542,-0.77655587955582,0.59447609576674,-0.9379827751153,0.026809646646239,0.87655425793015,-1.0340170756673,0.71375134108297,-0.14751516462924,0.21634238051354,0.44598034682281,1.0691975784097,-0.32613307833206,0.8957919548981,0.6292647629879,2.4893058765441,-0.35494200607871,-0.53270907320989,-1.3387384214507,-0.99881303647968,1.1979665198916,-1.6002342500888,-0.68599499933382,-0.77532088603981,0.92693028911814,-0.24108085652828,-0.51557532389815,-1.6498961826676,0.25904780880425,-0.49990973818128,0.46056816457678,-0.49316128227112,0.70435658615432,-1.0206830240461,-0.105351803279,1.3765057027878,-0.46592973240701,0
1,-0.50407910365149,-0.61337265453057,-0.16842018540903,-0.043991296056678,0.09155251010125,-2.7245206840155,0.95771380645726,0.37233645158727,0.094610671776189,-1.3550344287762,-1.06218225979,-0.73192166330075,0.44990465646416,0.73826942739431,0.6216950790059,-0.11799825329334,-1.6477480044411,-0.16180165375251,0.013208601130764,0.18888694597701,-0.97703198255302,-0.18777591649521,-0.82317389757168,-0.064004751370327,1.00607090472,1.0219490960009,-0.10602839670464,2.8827166854602,-1.0582523076578,2.7530331961497,0.60073363604402,-0.68235251866068,1.0167495604417,0.44446572003729,-0.33634063100307,0.10336666450573,-1.1448666726114,-0.65374676330777,1.9263751705189,1.7931944962937,0.025839754319732,-2.2760776872456,2.0632049453322,2.0024198896561,2.7820818619118,0.41335980222138,0.28236796414204,0.039340652230809,-2.2552107878721,2.8905432872123,-2.1752285080638,1.3992104964853,0.46345309150818,0.66226384959522,-0.4718012505591,-0.39402982266702,3.1209008856046,1.6383761576114,-0.83829736790963,0.067517847988936,-0.21900793921534,-1.5510774785532,0.96510990051285,-0.59472298108366,0.38839015544537,0.30136589872968,-2.0256896702106,0.39002837370407,0.30215060658017,-0.013293951254499,0.033738574599648,0.18880972954979,0.074069080936277,1.5221144554498,0.47582792892521,0.85506327154108,-0.50691361179211,-0.35218445544427,0.36681849699838,-0.20893248211623,0.27791148089095,-0.44156823983413,0.44587101390527,0.98196456619254,-0.51927205466294,1.2895432574937,-0.52255578752928,-1.863070044541,1.4349407358828,1.3306958148508,1.0123041609371,-0.37605867641074,-0.75145900649272,1.0249542345783,-0.014647592041369,-0.54856713381225,-1.3070730409615,1.9615285549774,-0.71315091062456,-0.44720656941538,1
2,-0.40286853045437,0.29599050671722,0.011364624847998,0.74933565992776,-0.6950787279168,1.2290493107911,-1.0185164819253,-0.71827338761131,1.7214464159413,0.14351653832831,1.3493331232198,-2.2886284398323,0.41356193763966,-0.52535352477228,0.46808048204585,-0.37454700236595,1.6620227477331,0.77939989291939,-0.5217573225473,1.2489033652161,1.5771135501928,1.0128048153996,0.41852148239198,0.30982356046763,2.2242886492239,-0.37782152830727,-0.13208217690353,1.1989223093398,-0.29982850274871,2.7896316857791,-0.30254920218382,-0.20909367812385,1.9468272421202,-0.15350707624675,-0.36477608245909,0.87503861212939,0.96283771754536,-0.55596219737979,0.28744514967523,-0.64272289860995,-0.31311295038558,1.7960290020905,-0.16461818088767,-0.98452369524631,1.1079825298442,-0.27014991411398,0.70988121470078,-0.91780205387466,-1.1897242409846,-0.76207857763273,-1.9820145901628,1.5478181180518,0.031412046120931,1.0262902091152,1.7854547384883,-0.11759646018956,2.3326372132309,0.51217274751239,-0.51698794672443,0.79910384388409,-0.67708957592694,0.98433771895234,-0.48836838960341,-0.69729968965185,0.19129405939177,-0.29127459055684,-0.5134105077237,-0.52682957427851,0.52046102169723,0.61881701793956,1.4002706710996,-1.1488996959745,-0.13209290768366,1.2641569795368,-2.2713599016682,0.23471986831285,0.11167422566881,-0.49070959358322,0.64996507770514,-0.9074016847203,-0.82054016897357,-0.83096962512773,-0.29122748478849,0.9488904105361,1.1221168744374,0.16127583876489,0.87067837136132,0.14740634346963,0.2341886686443,-1.122656920311,0.1307843668629,0.23870929448409,-0.099927858547383,0.68276389083637,0.54648252986732,0.51290639005136,1.2868921231736,0.77330560541794,1.6618758964364,-0.82737091378415,0
3,0.23404976813668,0.37716084887366,0.28084312221873,-0.2503234907525,-1.5362230890288,-0.85548963211028,-0.10103478152664,0.37025054109448,0.51969511665118,-0.45863519482193,-1.4718128599646,-0.74319067107572,-0.35059896756373,-0.065793587416497,1.0982385393876,-0.23418486604729,-0.066547423841538,-0.60520096229349,0.34775413995167,0.60865049742236,-0.14091881054854,0.37425889007856,-0.31090732217909,0.018151702277788,-0.3722112838821,0.6273308951547,-1.3757220143163,1.0788020807294,-0.27903651915185,-0.41996190933484,-1.6612078224583,0.93735579610168,-0.081833906917095,0.44602841312577,-0.019969718017409,-1.4679775399754,0.2643051836514,0.085707127382993,1.1722408198776,-0.062491002937846,0.29145997875323,-1.2247394017941,0.46011648323765,2.0657481660992,-0.90882706990301,1.481669257449,-0.1226798032617,0.67569210949104,-2.7292421905589,-0.24048057413458,0.6006715640045,0.73700920733935,0.46398862511213,-2.2329740473487,-0.021611868732486,0.0077710306784222,5.0017600491514,-0.77662268625287,0.88756437050607,0.042266792263391,-1.4287278193737,-0.13467637081777,0.52767417026532,1.2874790332136,1.4158266514668,0.82843067749465,-1.0570561784217,-1.3440866313071,1.3931857058624,-0.80896404029097,1.2240525548746,1.043686069775,1.3746619171298,-1.2559929026152,0.64122748390956,-0.35286172685583,-0.5993467148822,-1.2430555693239,3.4559251648219,1.3773747491024,-1.506124053805,-1.8849622148629,2.3022450833553,-0.28410096408723,0.67275850003252,0.10724714800677,-0.58566646337911,1.3480824840916,-2.8191383422912,-0.80582233464257,-0.48871398044611,1.6282642614135,-0.39450458481999,-0.4387717531267,0.31693739519061,-0.26042933316534,0.82102867959766,0.71758490568814,1.6462950695983,0.51368591646944,1
4,0.45265829126257,-0.36049611511864,0.31070751641323,1.2838741042696,-1.122955461252,-0.26771020816705,-0.76881919679556,0.32941874797559,1.0978095379453,1.7085435542324,0.38851852125286,1.9481632861059,0.53439214873997,-0.1127725303736,1.3882208605338,0.74689554367592,0.49577138047631,-0.79528656190993,-2.1255587767154,0.83411019490961,0.45569255223485,-0.92512880255264,0.81446394155051,-1.5091117715254,-0.23368691587344,0.39714075238697,-0.95710611037864,-0.74926632429631,1.4144930329834,-0.68965817046416,0.0033367135740208,-1.223910660591,0.70207889494226,0.36551627628354,-0.45670598240238,1.1256143146559,0.73647569967993,0.43833201435348,0.55440349327829,0.68237267749894,-0.29166361261476,-0.038364750877989,-0.30017469709221,-1.6790350485953,0.73109089218199,0.81651475706526,0.79536937979697,1.1858967430109,-0.97109134612987,0.061828598256402,1.442040875016,1.5549670563294,-0.73968148400869,1.3425276062799,-0.23611659157001,0.11742619830434,5.3974777035207,0.95769557069101,-3.2475845703757,-0.10618167801335,-0.39186418570265,-0.90757332602808,0.37973496645571,-1.8194110011555,-0.60902124539698,-1.2139218197966,-0.64761886115818,-0.98354887285274,0.29817420894462,-1.9007258316614,0.88930515477352,-0.56558489056184,-0.68817791450744,-1.544442249968,1.6750705474994,-0.81131149294846,-0.38466214876441,-0.48500305066595,1.4981195840487,1.7645514576932,-1.2712748588389,-0.95480879718135,-1.5460887026124,0.044831926148259,-0.8320005540482,0.83262440986408,0.027279407182168,-0.91991747435027,-1.5397742439368,0.40880721407732,0.92689458951986,-1.053602003062,0.71447086679636,0.57978050239705,1.5432954456676,-0.044719761747669,-0.35902437152317,1.282247274888,-0.87906845549835,-0.4899406883332,3
5,0.73933265455441,-1.2194989423911,-2.2823527173946,-0.13109785882059,0.51902146759068,-0.19005169714227,-2.1480505684327,-0.96460255975806,0.52938259388115,-2.2915909309308,0.069954156531439,-0.50390475821195,2.6481636700797,-2.0087250967941,2.2200469425579,1.1516998956619,-0.10380570756789,-0.26225190737255,0.96815446371445,-0.25247754687851,0.35910373618761,0.18275346302456,0.99348860104416,2.144179060763,0.95822404177486,-0.7582041020073,0.7236378757832,3.9400622997545,0.9263599014683,0.75536599801163,1.4288736838289,1.3362272302582,-0.78939310925511,1.0630087975287,-0.81833205474342,1.7587180806426,0.51210943035638,-0.15166490881861,2.2685872258771,-0.65559574500687,-1.4208735673461,-1.3455519797906,-0.5307045322224,1.0345846327726,-1.7554301473201,-1.6326489519846,-0.34075623433025,-0.095201910740019,2.1630609251114,0.42158125344787,1.8127291839823,-0.35532785029599,1.6566954186323,1.2897097072109,0.065088134419395,-0.34603216742402,2.5934139393611,0.34812887568754,-4.7944109675383,-0.58775539052688,0.11191854813332,-2.0478193176659,-1.1504844470301,0.34691542243343,-0.8446609367344,0.16843010970207,0.71487399274254,-2.4564672173958,0.12404207242383,1.5914179184806,0.5778065562762,-0.71085156242673,0.051126096240038,-1.3636375201818,-0.0070077399511109,-0.82442193642385,1.3608998283082,-0.37942207730647,1.423857716564,-0.077703315785402,-1.1394624928343,-1.2953366229592,0.96280348171691,-0.62069302736328,-0.27367316610278,0.39730889604354,-0.65980759961602,0.50525636785189,0.47738878557432,-0.025256366582982,0.92891751307984,-0.48651969212381,-0.64961391549729,-0.18576378527052,-1.7121764966972,0.17070433220549,-0.23536768985933,0.49672677649497,1.4765029429201,0.48540897550363,2
6,-0.47792981115101,0.88480300953481,-0.085972510470679,-0.31407308333054,-0.7281920692595,-0.18463775564951,-0.97375849739079,-0.76702824627423,0.86403608614167,1.8259118242214,0.72043632220931,-0.68934122945696,-0.76250133607859,-0.092739664064869,1.1883838127922,1.0745547638468,-0.043009017129217,-0.63569002997997,-0.5779309445175,-1.160482146739,-0.16643180145199,-1.6370671489182,0.11307470800321,-1.2541461525344,1.5520043825987,1.8895093291402,-0.38289006256924,-3.0661405581687,0.23692240761932,3.1840404650086,-1.0085145526213,-0.67017167120789,-0.22941513385001,-1.5684186727118,-0.79704375446404,-1.1625979392804,-1.7559254888849,-0.34248429691734,-0.39189988442844,0.57471952999151,-0.84227348097439,-1.9229705603424,0.37816527947658,0.98858145925822,-4.0623835021249,0.33494308788467,-0.4045683670085,0.011150131383922,-1.4686427175345,-0.60696752112624,0.30022081172969,0.067625103832041,0.28727558665746,-1.9278325130154,0.99461806016459,-0.26453198466755,-8.5154570098617,1.6712963758484,6.8565789616199,1.7547365463413,-0.41548492285409,-0.94323899501534,-1.6000545034251,0.93148472509566,-0.20581929426265,0.41032226895018,-0.10860463591181,0.54806135929494,-1.6135636509865,-1.5304437167198,-0.16165835883957,-2.4425781029955,-0.68635948118534,-0.62443900302804,0.08561170974843,0.71825543447565,0.026357154133439,0.60873531893985,-1.7083823372212,1.1587286363321,0.39914730381399,-0.8515695691905,-0.67623537728551,0.40121651105007,-1.1328892921896,-1.9770251236178,-0.44256493758439,-0.82485370788269,1.2119205970924,-1.2916409240948,1.7891411311762,0.63274768108918,-1.3242806534736,1.7819013386757,-0.78180365290403,0.10440103565218,1.4464199491127,-1.1838869127516,0.47061506642329,1.0811529136822,2
7,0.1554750238083,-0.032048872759745,1.657792839922,-1.5646114870801,1.4301938878076,0.79277675995434,0.16524902177387,0.30305016174056,1.5084688251611,0.8734572721074,-0.94107416402533,-0.14942415263404,-0.38180588893882,1.115781119552,-0.64038028651998,0.26352879638975,-0.43565801903455,-1.4679232025086,-0.53538447166911,1.7083807624818,0.88011852397837,-0.93884967960767,-0.07406220429927,0.043802809969096,0.54936164238111,0.87455373048352,-0.85254830841242,2.4620766082587,1.2139683659776,-1.7295116135621,0.89243471177059,1.1764689663311,-0.36386286443867,-0.0045069647165403,0.60005189011886,-1.38082824918,-1.2532574714006,-1.2527003007232,0.34896616204901,-0.69337152135248,-0.23625635339048,1.694590747201,0.30405819520302,0.061977914554796,-0.29307739350596,-0.65783967918909,0.46627974419162,1.7083186422955,0.31829638329187,-0.98258714548532,-1.1157553119826,-0.87408826307884,-2.3695251191879,-0.7237611959423,1.0682876815278,0.60857002229156,2.4156292230165,1.0669195237793,0.41530797722801,-1.5836923447536,0.61966691256962,2.3361138391255,-0.22063203047862,0.24347592141057,0.94200532123684,-1.5350930992388,-0.16913631031734,-1.0224410466789,0.89745872799268,-0.73466786867348,-0.31735784439933,0.53934330296611,0.93841526834911,1.5205275010697,-1.0151659091269,-0.61113400176864,0.5978030296575,-0.97513185336276,0.89680807617958,0.2375659703271,2.3270289129647,-2.2613463195218,0.74259726735398,0.1677159487891,1.4335490316531,-0.19574455730638,0.038770094131745,-0.16311098544883,2.0682556990071,-0.98125054444467,0.60143127867725,1.5106788126619,-0.75214933559805,1.4851584734947,-0.18431745073093,-1.573503981024,-0.47324295973428,0.42074761841512,0.34883429534202,-1.4598783088779,0
8,-0.13744132082456,0.04515667500284,0.59789758179045,-1.633793508364,1.4358406867784,-2.3783015857027,1.4796888156332,-1.6849022720347,-0.14158193754987,0.5923512434443,0.73346625018808,-0.19542549849159,2.9123804500022,1.2664698994175,0.65262860234572,2.6172616385817,0.18794722564168,-0.6001425798338,1.1693616340243,0.76650230315145,-0.67970882786126,-0.36653803692948,-0.35037361843959,0.58903375463895,-0.93987226293121,0.38658411069042,-0.079312377929055,-0.32109340823112,1.7161429973271,5.4248293979828,1.1282302957578,1.762107779615,2.0067703482344,-1.5624694781911,-1.1862993453339,0.98371909615938,0.14499594367716,1.506142682935,0.98131169413088,-0.70424071234393,0.2246247379622,-0.82670347246422,0.62938787723957,-0.62982231010363,-2.8551047125439,-1.1122050913285,-0.043617437067114,-0.4190651175863,-1.7276206538057,-0.87826669445293,-2.5203458749957,2.8750681208944,1.9491730910516,-0.68896141558193,1.0886696196543,0.11978289974597,-6.0673971898635,-0.57305779450374,5.6770811531561,-0.49119651120676,0.63228650862532,2.3343146873629,-0.15762229545046,-0.19906714528279,0.73502037654575,-1.2524676510635,0.8347194740559,-0.62297839787762,0.4561029516975,-0.66527598077881,-1.3599927149951,-0.98088052146669,-0.67628777825886,0.38918919196645,-1.6231588260731,1.1771204979547,1.2044747262474,0.39236391858957,-2.130487997474,-0.21601377643225,-0.22155784758739,-0.30443890493375,-0.82059200460191,-0.68997149157122,1.1216512229519,-0.43842520021606,0.22763895409692,0.039854800356898,3.1084944359982,-1.832602533905,-0.33867648300982,1.8070782568591,1.2424690862524,-0.65586301011838,-0.44955200265817,0.34445251147438,0.12819228419979,-0.18991129391507,-0.16775593915786,-0.56840650690666,1
9,0.72101827918729,-0.52269436043599,-1.0796120982545,2.1199260629812,0.091067487250005,-0.73034469015187,0.40477301767391,-0.59501974663564,1.0081760062996,0.76745324802526,-0.52352957383253,-2.2493407399743,-0.51160339155006,1.4498321410408,1.084489488021,-1.110308086314,-1.3533709369803,-0.67773087085019,-0.67019548486637,-2.3205326738815,0.047050883228352,-0.11971419439592,-0.28378248400047,0.16812683675479,-0.62979113164121,0.86142561225471,-1.2240544434438,-2.0436531628382,2.0865940796325,-0.84051180575321,-0.55799560936955,-0.32180887093712,1.2610374770463,-1.4149878897462,-0.32855025331637,0.29407766191009,0.94096075222829,-0.15345268421894,0.11879481504444,0.86942108116237,0.24375116708979,1.5050277614979,-0.068442117044404,1.638170823635,-1.022896628131,-0.6545532172571,-0.076275758243931,-0.48111099707165,-0.85374900561567,-0.32316242212756,-1.7325332178634,0.017008036432055,-0.88544333516535,4.0496918241119,-0.14307292016381,0.80033180838989,2.3171562753475,-0.31975538529348,-0.013873974957477,-0.65598791901168,-0.09561329902053,-0.38039415052962,-0.70758615479335,-1.3204153931267,0.50909847975466,2.9972162609121,-0.82348280289371,0.26105857962871,-0.2405151026342,-0.61290580308737,0.83241906320427,1.7189000406712,0.16517405644515,-0.41141759988773,1.7073560990405,0.26052759831998,-1.0508404546063,0.43044695886963,-1.3792082196951,-0.73831684322621,-0.049947899676706,-0.47231572157349,-0.93367366005386,0.72890085226395,1.735621495794,0.80874733932853,-0.054176223501399,-0.34173742921691,0.57018048230631,-0.30107570527521,-0.038771945017555,-1.4497875019508,0.51388863042432,0.75351901996634,-0.11155620716491,1.0081041222212,-0.17213249336013,0.57470913622089,-1.5251835304737,-1.1288263394739,1
